date, value,value2
"May 15, 2008",2.03,
"May 16, 2008",1.91,
"May 17, 2008",1.91,
"May 18, 2008",1.91,
"May 19, 2008",1.95,
"May 20, 2008",1.99,
"May 21, 2008",2.03,
"May 22, 2008",2.05,
"May 23, 2008",1.99,
"May 24, 2008",1.99,
"May 25, 2008",1.99,
"May 26, 2008",1.99,
"May 27, 2008",2.23,
"May 28, 2008",2.08,
"May 29, 2008",2.01,
"May 30, 2008",1.98,
"May 31, 2008",1.98,
"June 1, 2008",1.98,
"June 2, 2008",2.06,
"June 3, 2008",1.95,
"June 4, 2008",1.98,
"June 5, 2008",1.98,
"June 6, 2008",2.01,
"June 7, 2008",2.01,
"June 8, 2008",2.01,
"June 9, 2008",2.02,
"June 10, 2008",1.96,
"June 11, 2008",1.95,
"June 12, 2008",2.01,
"June 13, 2008",2.02,
"June 14, 2008",2.02,
"June 15, 2008",2.02,
"June 16, 2008",2.06,
"June 17, 2008",1.87,
"June 18, 2008",1.84,
"June 19, 2008",1.94,
"June 20, 2008",1.99,
"June 21, 2008",1.99,
"June 22, 2008",1.99,
"June 23, 2008",1.98,
"June 24, 2008",1.93,
"June 25, 2008",1.97,
"June 26, 2008",2.05,
"June 27, 2008",1.99,
"June 28, 2008",1.99,
"June 29, 2008",1.99,
"June 30, 2008",2.47,
"July 1, 2008",2.11,
"July 2, 2008",1.95,
"July 3, 2008",1.92,
"July 4, 2008",1.92,
"July 5, 2008",1.92,
"July 6, 2008",1.92,
"July 7, 2008",1.99,
"July 8, 2008",1.97,
"July 9, 2008",1.99,
"July 10, 2008",2.01,
"July 11, 2008",1.97,
"July 12, 2008",1.97,
"July 13, 2008",1.97,
"July 14, 2008",2.06,
"July 15, 2008",2.16,
"July 16, 2008",1.95,
"July 17, 2008",2.03,
"July 18, 2008",1.96,
"July 19, 2008",1.96,
"July 20, 2008",1.96,
"July 21, 2008",1.98,
"July 22, 2008",1.97,
"July 23, 2008",2.04,
"July 24, 2008",2.06,
"July 25, 2008",2.13,
"July 26, 2008",2.13,
"July 27, 2008",2.13,
"July 28, 2008",2,
"July 29, 2008",2.05,
"July 30, 2008",2.03,
"July 31, 2008",2.09,
"August 1, 2008",2.04,
"August 2, 2008",2.04,
"August 3, 2008",2.04,
"August 4, 2008",1.97,
"August 5, 2008",1.97,
"August 6, 2008",2.01,
"August 7, 2008",1.96,
"August 8, 2008",2.01,
"August 9, 2008",2.01,
"August 10, 2008",2.01,
"August 11, 2008",1.99,
"August 12, 2008",1.95,
"August 13, 2008",1.98,
"August 14, 2008",2.09,
"August 15, 2008",2.08,
"August 16, 2008",2.08,
"August 17, 2008",2.08,
"August 18, 2008",1.91,
"August 19, 2008",1.94,
"August 20, 2008",1.98,
"August 21, 2008",2.01,
"August 22, 2008",2.02,
"August 23, 2008",2.02,
"August 24, 2008",2.02,
"August 25, 2008",2.01,
"August 26, 2008",1.88,
"August 27, 2008",1.98,
"August 28, 2008",1.99,
"August 29, 2008",1.94,
"August 30, 2008",1.94,
"August 31, 2008",1.94,
"September 1, 2008",1.94,
"September 2, 2008",1.96,
"September 3, 2008",2.01,
"September 4, 2008",1.99,
"September 5, 2008",1.97,
"September 6, 2008",1.97,
"September 7, 2008",1.97,
"September 8, 2008",1.92,
"September 9, 2008",1.96,
"September 10, 2008",2.12,
"September 11, 2008",2,
"September 12, 2008",2.1,
"September 13, 2008",2.1,
"September 14, 2008",2.1,
"September 15, 2008",2.64,
"September 16, 2008",1.98,
"September 17, 2008",2.8,
"September 18, 2008",2.16,
"September 19, 2008",1.48,
"September 20, 2008",1.48,
"September 21, 2008",1.48,
"September 22, 2008",1.51,
"September 23, 2008",1.46,
"September 24, 2008",1.19,
"September 25, 2008",1.23,
"September 26, 2008",1.08,
"September 27, 2008",1.08,
"September 28, 2008",1.08,
"September 29, 2008",1.56,
"September 30, 2008",2.03,
"October 1, 2008",1.15,
"October 2, 2008",0.67,
"October 3, 2008",1.1,
"October 4, 2008",1.1,
"October 5, 2008",1.1,
"October 6, 2008",1.96,
"October 7, 2008",2.97,
"October 8, 2008",2.24,
"October 9, 2008",1.4,
"October 10, 2008",0.79,
"October 11, 2008",0.79,
"October 12, 2008",0.79,
"October 13, 2008",0.79,
"October 14, 2008",1.1,
"October 15, 2008",1.04,
"October 16, 2008",0.83,
"October 17, 2008",0.6,
"October 18, 2008",0.6,
"October 19, 2008",0.6,
"October 20, 2008",0.7,
"October 21, 2008",0.67,
"October 22, 2008",0.81,
"October 23, 2008",0.93,
"October 24, 2008",0.95,
"October 25, 2008",0.95,
"October 26, 2008",0.95,
"October 27, 2008",0.92,
"October 28, 2008",0.67,
"October 29, 2008",0.36,
"October 30, 2008",0.3,
"October 31, 2008",0.22,
"November 1, 2008",0.22,
"November 2, 2008",0.22,
"November 3, 2008",0.23,
"November 4, 2008",0.23,
"November 5, 2008",0.23,
"November 6, 2008",0.23,
"November 7, 2008",0.27,
"November 8, 2008",0.27,
"November 9, 2008",0.27,
"November 10, 2008",0.29,
"November 11, 2008",0.29,
"November 12, 2008",0.35,
"November 13, 2008",0.35,
"November 14, 2008",0.34,
"November 15, 2008",0.34,
"November 16, 2008",0.34,
"November 17, 2008",0.37,
"November 18, 2008",0.38,
"November 19, 2008",0.38,
"November 20, 2008",0.49,
"November 21, 2008",0.57,
"November 22, 2008",0.57,
"November 23, 2008",0.57,
"November 24, 2008",0.62,
"November 25, 2008",0.59,
"November 26, 2008",0.53,
"November 27, 2008",0.53,
"November 28, 2008",0.52,
"November 29, 2008",0.52,
"November 30, 2008",0.52,
"December 1, 2008",0.52,
"December 2, 2008",0.47,
"December 3, 2008",0.36,
"December 4, 2008",0.2,
"December 5, 2008",0.12,
"December 6, 2008",0.12,
"December 7, 2008",0.12,
"December 8, 2008",0.12,
"December 9, 2008",0.13,
"December 10, 2008",0.11,
"December 11, 2008",0.14,
"December 12, 2008",0.15,
"December 13, 2008",0.15,
"December 14, 2008",0.15,
"December 15, 2008",0.18,
"December 16, 2008",0.17,
"December 17, 2008",0.12,
"December 18, 2008",0.11,
"December 19, 2008",0.11,
"December 20, 2008",0.11,
"December 21, 2008",0.11,
"December 22, 2008",0.11,
"December 23, 2008",0.11,
"December 24, 2008",0.11,
"December 25, 2008",0.11,
"December 26, 2008",0.09,
"December 27, 2008",0.09,
"December 28, 2008",0.09,
"December 29, 2008",0.1,
"December 30, 2008",0.09,
"December 31, 2008",0.14,
"January 1, 2009",0.14,
"January 2, 2009",0.08,
"January 3, 2009",0.08,
"January 4, 2009",0.08,
"January 5, 2009",0.11,
"January 6, 2009",0.09,
"January 7, 2009",0.11,
"January 8, 2009",0.1,
"January 9, 2009",0.09,
"January 10, 2009",0.09,
"January 11, 2009",0.09,
"January 12, 2009",0.1,
"January 13, 2009",0.1,
"January 14, 2009",0.15,
"January 15, 2009",0.18,
"January 16, 2009",0.19,
"January 17, 2009",0.19,
"January 18, 2009",0.19,
"January 19, 2009",0.19,
"January 20, 2009",0.2,
"January 21, 2009",0.23,
"January 22, 2009",0.21,
"January 23, 2009",0.18,
"January 24, 2009",0.18,
"January 25, 2009",0.18,
"January 26, 2009",0.19,
"January 27, 2009",0.18,
"January 28, 2009",0.19,
"January 29, 2009",0.23,
"January 30, 2009",0.23,
"January 31, 2009",0.23,
"February 1, 2009",0.23,
"February 2, 2009",0.24,
"February 3, 2009",0.24,
"February 4, 2009",0.24,
"February 5, 2009",0.23,
"February 6, 2009",0.23,
"February 7, 2009",0.23,
"February 8, 2009",0.23,
"February 9, 2009",0.22,
"February 10, 2009",0.24,
"February 11, 2009",0.22,
"February 12, 2009",0.23,
"February 13, 2009",0.22,
"February 14, 2009",0.22,
"February 15, 2009",0.22,
"February 16, 2009",0.22,
"February 17, 2009",0.25,
"February 18, 2009",0.23,
"February 19, 2009",0.21,
"February 20, 2009",0.2,
"February 21, 2009",0.2,
"February 22, 2009",0.2,
"February 23, 2009",0.19,
"February 24, 2009",0.21,
"February 25, 2009",0.21,
"February 26, 2009",0.22,
"February 27, 2009",0.22,
"February 28, 2009",0.22,
"March 1, 2009",0.22,
"March 2, 2009",0.22,
"March 3, 2009",0.2,
"March 4, 2009",0.21,
"March 5, 2009",0.2,
"March 6, 2009",0.2,
"March 7, 2009",0.2,
"March 8, 2009",0.2,
"March 9, 2009",0.2,
"March 10, 2009",0.2,
"March 11, 2009",0.19,
"March 12, 2009",0.18,
"March 13, 2009",0.15,
"March 14, 2009",0.15,
"March 15, 2009",0.15,
"March 16, 2009",0.2,
"March 17, 2009",0.2,
"March 18, 2009",0.18,
"March 19, 2009",0.17,
"March 20, 2009",0.18,
"March 21, 2009",0.18,
"March 22, 2009",0.18,
"March 23, 2009",0.17,
"March 24, 2009",0.17,
"March 25, 2009",0.17,
"March 26, 2009",0.16,
"March 27, 2009",0.15,
"March 28, 2009",0.15,
"March 29, 2009",0.15,
"March 30, 2009",0.16,
"March 31, 2009",0.16,
"April 1, 2009",0.16,
"April 2, 2009",0.16,
"April 3, 2009",0.13,
"April 4, 2009",0.13,
"April 5, 2009",0.13,
"April 6, 2009",0.14,
"April 7, 2009",0.14,
"April 8, 2009",0.14,
"April 9, 2009",0.14,
"April 10, 2009",0.15,
"April 11, 2009",0.15,
"April 12, 2009",0.15,
"April 13, 2009",0.13,
"April 14, 2009",0.16,
"April 15, 2009",0.16,
"April 16, 2009",0.15,
"April 17, 2009",0.13,
"April 18, 2009",0.13,
"April 19, 2009",0.13,
"April 20, 2009",0.14,
"April 21, 2009",0.15,
"April 22, 2009",0.15,
"April 23, 2009",0.17,
"April 24, 2009",0.16,
"April 25, 2009",0.16,
"April 26, 2009",0.16,
"April 27, 2009",0.17,
"April 28, 2009",0.16,
"April 29, 2009",0.18,
"April 30, 2009",0.2,
"May 1, 2009",0.22,
"May 2, 2009",0.22,
"May 3, 2009",0.22,
"May 4, 2009",0.22,
"May 5, 2009",0.2,
"May 6, 2009",0.18,
"May 7, 2009",0.18,
"May 8, 2009",0.17,
"May 9, 2009",0.17,
"May 10, 2009",0.17,
"May 11, 2009",0.17,
"May 12, 2009",0.16,
"May 13, 2009",0.16,
"May 14, 2009",0.16,
"May 15, 2009",0.17,
"May 16, 2009",0.17,
"May 17, 2009",0.17,
"May 18, 2009",0.16,
"May 19, 2009",0.15,
"May 20, 2009",0.14,
"May 21, 2009",0.17,
"May 22, 2009",0.17,
"May 23, 2009",0.17,
"May 24, 2009",0.17,
"May 25, 2009",0.17,
"May 26, 2009",0.18,
"May 27, 2009",0.17,
"May 28, 2009",0.17,
"May 29, 2009",0.19,
"May 30, 2009",0.19,
"May 31, 2009",0.19,
"June 1, 2009",0.21,
"June 2, 2009",0.2,
"June 3, 2009",0.21,
"June 4, 2009",0.2,
"June 5, 2009",0.21,
"June 6, 2009",0.21,
"June 7, 2009",0.21,
"June 8, 2009",0.21,
"June 9, 2009",0.18,
"June 10, 2009",0.18,
"June 11, 2009",0.17,
"June 12, 2009",0.17,
"June 13, 2009",0.17,
"June 14, 2009",0.17,
"June 15, 2009",0.22,
"June 16, 2009",0.22,
"June 17, 2009",0.24,
"June 18, 2009",0.25,
"June 19, 2009",0.25,
"June 20, 2009",0.25,
"June 21, 2009",0.25,
"June 22, 2009",0.24,
"June 23, 2009",0.24,
"June 24, 2009",0.21,
"June 25, 2009",0.19,
"June 26, 2009",0.18,
"June 27, 2009",0.18,
"June 28, 2009",0.18,
"June 29, 2009",0.17,
"June 30, 2009",0.22,
"July 1, 2009",0.2,
"July 2, 2009",0.17,
"July 3, 2009",0.16,
"July 4, 2009",0.16,
"July 5, 2009",0.16,
"July 6, 2009",0.18,
"July 7, 2009",0.18,
"July 8, 2009",0.16,
"July 9, 2009",0.15,
"July 10, 2009",0.15,
"July 11, 2009",0.15,
"July 12, 2009",0.15,
"July 13, 2009",0.13,
"July 14, 2009",0.13,
"July 15, 2009",0.14,
"July 16, 2009",0.15,
"July 17, 2009",0.15,
"July 18, 2009",0.15,
"July 19, 2009",0.15,
"July 20, 2009",0.15,
"July 21, 2009",0.14,
"July 22, 2009",0.14,
"July 23, 2009",0.15,
"July 24, 2009",0.15,
"July 25, 2009",0.15,
"July 26, 2009",0.15,
"July 27, 2009",0.16,
"July 28, 2009",0.15,
"July 29, 2009",0.17,
"July 30, 2009",0.17,
"July 31, 2009",0.18,
"August 1, 2009",0.18,
"August 2, 2009",0.18,
"August 3, 2009",0.18,
"August 4, 2009",0.17,
"August 5, 2009",0.17,
"August 6, 2009",0.17,
"August 7, 2009",0.17,
"August 8, 2009",0.17,
"August 9, 2009",0.17,
"August 10, 2009",0.17,
"August 11, 2009",0.16,
"August 12, 2009",0.15,
"August 13, 2009",0.15,
"August 14, 2009",0.15,
"August 15, 2009",0.15,
"August 16, 2009",0.15,
"August 17, 2009",0.17,
"August 18, 2009",0.17,
"August 19, 2009",0.17,
"August 20, 2009",0.17,
"August 21, 2009",0.16,
"August 22, 2009",0.16,
"August 23, 2009",0.16,
"August 24, 2009",0.16,
"August 25, 2009",0.15,
"August 26, 2009",0.15,
"August 27, 2009",0.14,
"August 28, 2009",0.14,
"August 29, 2009",0.14,
"August 30, 2009",0.14,
"August 31, 2009",0.15,
"September 1, 2009",0.15,
"September 2, 2009",0.16,
"September 3, 2009",0.15,
"September 4, 2009",0.15,
"September 5, 2009",0.15,
"September 6, 2009",0.15,
"September 7, 2009",0.15,
"September 8, 2009",0.15,
"September 9, 2009",0.15,
"September 10, 2009",0.16,
"September 11, 2009",0.15,
"September 12, 2009",0.15,
"September 13, 2009",0.15,
"September 14, 2009",0.16,
"September 15, 2009",0.17,
"September 16, 2009",0.17,
"September 17, 2009",0.16,
"September 18, 2009",0.16,
"September 19, 2009",0.16,
"September 20, 2009",0.16,
"September 21, 2009",0.15,
"September 22, 2009",0.15,
"September 23, 2009",0.15,
"September 24, 2009",0.14,
"September 25, 2009",0.13,
"September 26, 2009",0.13,
"September 27, 2009",0.13,
"September 28, 2009",0.13,
"September 29, 2009",0.11,
"September 30, 2009",0.07,
"October 1, 2009",0.11,
"October 2, 2009",0.13,
"October 3, 2009",0.13,
"October 4, 2009",0.13,
"October 5, 2009",0.13,
"October 6, 2009",0.12,
"October 7, 2009",0.13,
"October 8, 2009",0.12,
"October 9, 2009",0.12,
"October 10, 2009",0.12,
"October 11, 2009",0.12,
"October 12, 2009",0.12,
"October 13, 2009",0.12,
"October 14, 2009",0.12,
"October 15, 2009",0.13,
"October 16, 2009",0.12,
"October 17, 2009",0.12,
"October 18, 2009",0.12,
"October 19, 2009",0.12,
"October 20, 2009",0.12,
"October 21, 2009",0.11,
"October 22, 2009",0.11,
"October 23, 2009",0.11,
"October 24, 2009",0.11,
"October 25, 2009",0.11,
"October 26, 2009",0.11,
"October 27, 2009",0.11,
"October 28, 2009",0.11,
"October 29, 2009",0.11,
"October 30, 2009",0.11,
"October 31, 2009",0.11,
"November 1, 2009",0.11,
"November 2, 2009",0.12,
"November 3, 2009",0.12,
"November 4, 2009",0.13,
"November 5, 2009",0.13,
"November 6, 2009",0.12,
"November 7, 2009",0.12,
"November 8, 2009",0.12,
"November 9, 2009",0.12,
"November 10, 2009",0.13,
"November 11, 2009",0.13,
"November 12, 2009",0.12,
"November 13, 2009",0.12,
"November 14, 2009",0.12,
"November 15, 2009",0.12,
"November 16, 2009",0.12,
"November 17, 2009",0.12,
"November 18, 2009",0.11,
"November 19, 2009",0.11,
"November 20, 2009",0.11,
"November 21, 2009",0.11,
"November 22, 2009",0.11,
"November 23, 2009",0.12,
"November 24, 2009",0.12,
"November 25, 2009",0.11,
"November 26, 2009",0.11,
"November 27, 2009",0.12,
"November 28, 2009",0.12,
"November 29, 2009",0.12,
"November 30, 2009",0.13,
"December 1, 2009",0.13,
"December 2, 2009",0.13,
"December 3, 2009",0.13,
"December 4, 2009",0.12,
"December 5, 2009",0.12,
"December 6, 2009",0.12,
"December 7, 2009",0.12,
"December 8, 2009",0.12,
"December 9, 2009",0.12,
"December 10, 2009",0.12,
"December 11, 2009",0.12,
"December 12, 2009",0.12,
"December 13, 2009",0.12,
"December 14, 2009",0.12,
"December 15, 2009",0.13,
"December 16, 2009",0.14,
"December 17, 2009",0.13,
"December 18, 2009",0.12,
"December 19, 2009",0.12,
"December 20, 2009",0.12,
"December 21, 2009",0.12,
"December 22, 2009",0.12,
"December 23, 2009",0.11,
"December 24, 2009",0.11,
"December 25, 2009",0.11,
"December 26, 2009",0.11,
"December 27, 2009",0.11,
"December 28, 2009",0.12,
"December 29, 2009",0.12,
"December 30, 2009",0.11,
"December 31, 2009",0.05,
"January 1, 2010",0.05,
"January 2, 2010",0.05,
"January 3, 2010",0.05,
"January 4, 2010",0.12,
"January 5, 2010",0.12,
"January 6, 2010",0.12,
"January 7, 2010",0.1,
"January 8, 2010",0.11,
"January 9, 2010",0.11,
"January 10, 2010",0.11,
"January 11, 2010",0.11,
"January 12, 2010",0.11,
"January 13, 2010",0.11,
"January 14, 2010",0.11,
"January 15, 2010",0.12,
"January 16, 2010",0.12,
"January 17, 2010",0.12,
"January 18, 2010",0.12,
"January 19, 2010",0.13,
"January 20, 2010",0.13,
"January 21, 2010",0.12,
"January 22, 2010",0.11,
"January 23, 2010",0.11,
"January 24, 2010",0.11,
"January 25, 2010",0.12,
"January 26, 2010",0.12,
"January 27, 2010",0.12,
"January 28, 2010",0.12,
"January 29, 2010",0.12,
"January 30, 2010",0.12,
"January 31, 2010",0.12,
"February 1, 2010",0.14,
"February 2, 2010",0.14,
"February 3, 2010",0.13,
"February 4, 2010",0.14,
"February 5, 2010",0.13,
"February 6, 2010",0.13,
"February 7, 2010",0.13,
"February 8, 2010",0.13,
"February 9, 2010",0.13,
"February 10, 2010",0.12,
"February 11, 2010",0.12,
"February 12, 2010",0.12,
"February 13, 2010",0.12,
"February 14, 2010",0.12,
"February 15, 2010",0.12,
"February 16, 2010",0.13,
"February 17, 2010",0.12,
"February 18, 2010",0.12,
"February 19, 2010",0.13,
"February 20, 2010",0.13,
"February 21, 2010",0.13,
"February 22, 2010",0.12,
"February 23, 2010",0.12,
"February 24, 2010",0.11,
"February 25, 2010",0.12,
"February 26, 2010",0.13,
"February 27, 2010",0.13,
"February 28, 2010",0.13,
"March 1, 2010",0.14,
"March 2, 2010",0.14,
"March 3, 2010",0.15,
"March 4, 2010",0.16,
"March 5, 2010",0.17,
"March 6, 2010",0.17,
"March 7, 2010",0.17,
"March 8, 2010",0.15,
"March 9, 2010",0.14,
"March 10, 2010",0.14,
"March 11, 2010",0.15,
"March 12, 2010",0.17,
"March 13, 2010",0.17,
"March 14, 2010",0.17,
"March 15, 2010",0.2,
"March 16, 2010",0.2,
"March 17, 2010",0.18,
"March 18, 2010",0.18,
"March 19, 2010",0.18,
"March 20, 2010",0.18,
"March 21, 2010",0.18,
"March 22, 2010",0.18,
"March 23, 2010",0.17,
"March 24, 2010",0.17,
"March 25, 2010",0.17,
"March 26, 2010",0.17,
"March 27, 2010",0.17,
"March 28, 2010",0.17,
"March 29, 2010",0.16,
"March 30, 2010",0.16,
"March 31, 2010",0.09,
"April 1, 2010",0.17,
"April 2, 2010",0.2,
"April 3, 2010",0.2,
"April 4, 2010",0.2,
"April 5, 2010",0.2,
"April 6, 2010",0.2,
"April 7, 2010",0.19,
"April 8, 2010",0.19,
"April 9, 2010",0.19,
"April 10, 2010",0.19,
"April 11, 2010",0.19,
"April 12, 2010",0.19,
"April 13, 2010",0.2,
"April 14, 2010",0.2,
"April 15, 2010",0.22,
"April 16, 2010",0.21,
"April 17, 2010",0.21,
"April 18, 2010",0.21,
"April 19, 2010",0.2,
"April 20, 2010",0.2,
"April 21, 2010",0.2,
"April 22, 2010",0.2,
"April 23, 2010",0.2,
"April 24, 2010",0.2,
"April 25, 2010",0.2,
"April 26, 2010",0.2,
"April 27, 2010",0.2,
"April 28, 2010",0.2,
"April 29, 2010",0.19,
"April 30, 2010",0.2,
"May 1, 2010",0.2,
"May 2, 2010",0.2,
"May 3, 2010",0.2,
"May 4, 2010",0.21,
"May 5, 2010",0.21,
"May 6, 2010",0.2,
"May 7, 2010",0.2,
"May 8, 2010",0.2,
"May 9, 2010",0.2,
"May 10, 2010",0.2,
"May 11, 2010",0.2,
"May 12, 2010",0.2,
"May 13, 2010",0.2,
"May 14, 2010",0.2,
"May 15, 2010",0.2,
"May 16, 2010",0.2,
"May 17, 2010",0.21,
"May 18, 2010",0.21,
"May 19, 2010",0.2,
"May 20, 2010",0.2,
"May 21, 2010",0.2,
"May 22, 2010",0.2,
"May 23, 2010",0.2,
"May 24, 2010",0.21,
"May 25, 2010",0.21,
"May 26, 2010",0.2,
"May 27, 2010",0.2,
"May 28, 2010",0.19,
"May 29, 2010",0.19,
"May 30, 2010",0.19,
"May 31, 2010",0.19,
"June 1, 2010",0.2,
"June 2, 2010",0.2,
"June 3, 2010",0.19,
"June 4, 2010",0.19,
"June 5, 2010",0.19,
"June 6, 2010",0.19,
"June 7, 2010",0.19,
"June 8, 2010",0.19,
"June 9, 2010",0.18,
"June 10, 2010",0.18,
"June 11, 2010",0.18,
"June 12, 2010",0.18,
"June 13, 2010",0.18,
"June 14, 2010",0.18,
"June 15, 2010",0.19,
"June 16, 2010",0.19,
"June 17, 2010",0.19,
"June 18, 2010",0.18,
"June 19, 2010",0.18,
"June 20, 2010",0.18,
"June 21, 2010",0.17,
"June 22, 2010",0.18,
"June 23, 2010",0.17,
"June 24, 2010",0.16,
"June 25, 2010",0.16,
"June 26, 2010",0.16,
"June 27, 2010",0.16,
"June 28, 2010",0.17,
"June 29, 2010",0.15,
"June 30, 2010",0.09,
"July 1, 2010",0.17,
"July 2, 2010",0.18,
"July 3, 2010",0.18,
"July 4, 2010",0.18,
"July 5, 2010",0.18,
"July 6, 2010",0.18,
"July 7, 2010",0.18,
"July 8, 2010",0.17,
"July 9, 2010",0.18,
"July 10, 2010",0.18,
"July 11, 2010",0.18,
"July 12, 2010",0.17,
"July 13, 2010",0.17,
"July 14, 2010",0.17,
"July 15, 2010",0.19,
"July 16, 2010",0.19,
"July 17, 2010",0.19,
"July 18, 2010",0.19,
"July 19, 2010",0.19,
"July 20, 2010",0.18,
"July 21, 2010",0.18,
"July 22, 2010",0.18,
"July 23, 2010",0.19,
"July 24, 2010",0.19,
"July 25, 2010",0.19,
"July 26, 2010",0.19,
"July 27, 2010",0.19,
"July 28, 2010",0.2,
"July 29, 2010",0.19,
"July 30, 2010",0.18,
"July 31, 2010",0.18,
"August 1, 2010",0.18,
"August 2, 2010",0.19,
"August 3, 2010",0.19,
"August 4, 2010",0.19,
"August 5, 2010",0.19,
"August 6, 2010",0.18,
"August 7, 2010",0.18,
"August 8, 2010",0.18,
"August 9, 2010",0.18,
"August 10, 2010",0.18,
"August 11, 2010",0.17,
"August 12, 2010",0.18,
"August 13, 2010",0.19,
"August 14, 2010",0.19,
"August 15, 2010",0.19,
"August 16, 2010",0.2,
"August 17, 2010",0.2,
"August 18, 2010",0.19,
"August 19, 2010",0.19,
"August 20, 2010",0.2,
"August 21, 2010",0.2,
"August 22, 2010",0.2,
"August 23, 2010",0.19,
"August 24, 2010",0.19,
"August 25, 2010",0.19,
"August 26, 2010",0.19,
"August 27, 2010",0.19,
"August 28, 2010",0.19,
"August 29, 2010",0.19,
"August 30, 2010",0.19,
"August 31, 2010",0.21,
"September 1, 2010",0.19,
"September 2, 2010",0.19,
"September 3, 2010",0.19,
"September 4, 2010",0.19,
"September 5, 2010",0.19,
"September 6, 2010",0.19,
"September 7, 2010",0.2,
"September 8, 2010",0.19,
"September 9, 2010",0.18,
"September 10, 2010",0.18,
"September 11, 2010",0.18,
"September 12, 2010",0.18,
"September 13, 2010",0.18,
"September 14, 2010",0.19,
"September 15, 2010",0.21,
"September 16, 2010",0.21,
"September 17, 2010",0.21,
"September 18, 2010",0.21,
"September 19, 2010",0.21,
"September 20, 2010",0.21,
"September 21, 2010",0.2,
"September 22, 2010",0.21,
"September 23, 2010",0.2,
"September 24, 2010",0.21,
"September 25, 2010",0.21,
"September 26, 2010",0.21,
"September 27, 2010",0.19,
"September 28, 2010",0.19,
"September 29, 2010",0.19,
"September 30, 2010",0.15,
"October 1, 2010",0.2,
"October 2, 2010",0.2,
"October 3, 2010",0.2,
"October 4, 2010",0.2,
"October 5, 2010",0.2,
"October 6, 2010",0.19,
"October 7, 2010",0.18,
"October 8, 2010",0.18,
"October 9, 2010",0.18,
"October 10, 2010",0.18,
"October 11, 2010",0.18,
"October 12, 2010",0.18,
"October 13, 2010",0.18,
"October 14, 2010",0.19,
"October 15, 2010",0.2,
"October 16, 2010",0.2,
"October 17, 2010",0.2,
"October 18, 2010",0.19,
"October 19, 2010",0.19,
"October 20, 2010",0.19,
"October 21, 2010",0.19,
"October 22, 2010",0.19,
"October 23, 2010",0.19,
"October 24, 2010",0.19,
"October 25, 2010",0.19,
"October 26, 2010",0.19,
"October 27, 2010",0.19,
"October 28, 2010",0.19,
"October 29, 2010",0.2,
"October 30, 2010",0.2,
"October 31, 2010",0.2,
"November 1, 2010",0.2,
"November 2, 2010",0.2,
"November 3, 2010",0.2,
"November 4, 2010",0.19,
"November 5, 2010",0.18,
"November 6, 2010",0.18,
"November 7, 2010",0.18,
"November 8, 2010",0.18,
"November 9, 2010",0.17,
"November 10, 2010",0.17,
"November 11, 2010",0.17,
"November 12, 2010",0.19,
"November 13, 2010",0.19,
"November 14, 2010",0.19,
"November 15, 2010",0.21,
"November 16, 2010",0.21,
"November 17, 2010",0.2,
"November 18, 2010",0.2,
"November 19, 2010",0.21,
"November 20, 2010",0.21,
"November 21, 2010",0.21,
"November 22, 2010",0.19,
"November 23, 2010",0.2,
"November 24, 2010",0.2,
"November 25, 2010",0.2,
"November 26, 2010",0.2,
"November 27, 2010",0.2,
"November 28, 2010",0.2,
"November 29, 2010",0.2,
"November 30, 2010",0.2,
"December 1, 2010",0.2,
"December 2, 2010",0.19,
"December 3, 2010",0.18,
"December 4, 2010",0.18,
"December 5, 2010",0.18,
"December 6, 2010",0.18,
"December 7, 2010",0.17,
"December 8, 2010",0.17,
"December 9, 2010",0.16,
"December 10, 2010",0.16,
"December 11, 2010",0.16,
"December 12, 2010",0.16,
"December 13, 2010",0.17,
"December 14, 2010",0.19,
"December 15, 2010",0.2,
"December 16, 2010",0.2,
"December 17, 2010",0.2,
"December 18, 2010",0.2,
"December 19, 2010",0.2,
"December 20, 2010",0.21,
"December 21, 2010",0.2,
"December 22, 2010",0.19,
"December 23, 2010",0.19,
"December 24, 2010",0.19,
"December 25, 2010",0.19,
"December 26, 2010",0.19,
"December 27, 2010",0.19,
"December 28, 2010",0.18,
"December 29, 2010",0.18,
"December 30, 2010",0.19,
"December 31, 2010",0.13,
"January 1, 2011",0.13,
"January 2, 2011",0.13,
"January 3, 2011",0.19,
"January 4, 2011",0.18,
"January 5, 2011",0.18,
"January 6, 2011",0.17,
"January 7, 2011",0.17,
"January 8, 2011",0.17,
"January 9, 2011",0.17,
"January 10, 2011",0.17,
"January 11, 2011",0.17,
"January 12, 2011",0.16,
"January 13, 2011",0.16,
"January 14, 2011",0.16,
"January 15, 2011",0.16,
"January 16, 2011",0.16,
"January 17, 2011",0.16,
"January 18, 2011",0.19,
"January 19, 2011",0.18,
"January 20, 2011",0.18,
"January 21, 2011",0.17,
"January 22, 2011",0.17,
"January 23, 2011",0.17,
"January 24, 2011",0.18,
"January 25, 2011",0.17,
"January 26, 2011",0.17,
"January 27, 2011",0.17,
"January 28, 2011",0.17,
"January 29, 2011",0.17,
"January 30, 2011",0.17,
"January 31, 2011",0.17,
"February 1, 2011",0.18,
"February 2, 2011",0.18,
"February 3, 2011",0.17,
"February 4, 2011",0.17,
"February 5, 2011",0.17,
"February 6, 2011",0.17,
"February 7, 2011",0.17,
